acct,bld_num,date_erected,im_sq_ft,land_ar,perimeter,bedrooms,full_bath,half_bath,total_rooms,dscr_e,frame_detached_garage,gunite_pool,pool_heater,solar_panel,brick_garage,canopy_residential,frame_abov,frame_shed,carport_residential,foundation_repaired,cracked_slab,latitude,longitude,distance_miles,land_val,bld_val,assessed_val,assessed_per_sqft
660260080113,1,1946,850,12000.0,118,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,0.0,0.0,29.83187824555208,-95.31561577570062,5.938736442624239,63000.0,77842.0,141457.0,166.42
660290050009,1,1945,2222,128800.0,260,3.0,2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,746.0,0.0,1378.0,4349.0,0.0,0.0,29.82681206899094,-95.30772377937892,5.935948978306287,386400.0,37741.0,446623.0,201.0004500450045
660290070026,1,1944,984,8520.0,130,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.822939526520344,-95.29868254590428,6.098384000181675,47234.0,39766.0,87000.0,88.41463414634147
660390010006,1,1935,2836,8906.0,348,3.0,2.0,1.0,8.0,4.0,0.0,4805.0,1580.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,29.72985899336515,-95.4084209271248,3.106572523926591,782565.0,477555.0,1260120.0,444.3300423131171
660450030030,1,2010,2040,14654.0,214,3.0,2.0,0.0,7.0,4.0,9475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81575120546998,-95.40117184595348,4.272808856463976,559734.0,377860.0,937594.0,459.60490196078433
660450090010,1,1940,2426,12732.0,208,3.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15554.0,0.0,0.0,0.0,0.0,29.815203337541483,-95.40663037488504,4.392506093502363,519372.0,163941.0,683313.0,281.6624072547403
660450090031,2,2003,3294,12311.0,488,6.0,4.0,1.0,13.0,2.5,32348.0,0.0,0.0,6210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.815765829620915,-95.40576713190708,4.400844531592623,510531.0,416463.0,965552.0,293.1244687310261
660450150009,1,1949,1192,15000.0,154,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6694.0,-4768.0,0.0,29.81353855001609,-95.41271644592972,4.490392701646567,396047.0,69528.0,467501.0,392.1988255033557
660450180016,2,1939,3080,11625.0,344,4.0,2.0,1.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0,465.0,0.0,786.0,0.0,0.0,0.0,29.817046463680416,-95.4124040322023,4.6815161218666335,366188.0,86784.0,452972.0,147.06883116883117
660460240003,1,1995,2040,19147.0,250,3.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,7957.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82063746140061,-95.41099425843164,4.848577812899828,639078.0,118524.0,757602.0,371.3735294117647
660460370007,1,1998,2947,11895.0,394,3.0,2.0,1.0,6.0,4.0,0.0,8981.0,0.0,0.0,0.0,0.0,12642.0,0.0,0.0,0.0,0.0,29.826409387686912,-95.41720325913931,5.382199853067246,492638.0,359540.0,852178.0,289.16796742449947
660460400002,1,1950,1565,17305.0,202,3.0,2.0,0.0,6.0,3.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.827914294145195,-95.41515570584517,5.408614938268986,586616.0,66955.0,657015.0,419.8178913738019
660460410015,1,2007,3406,10110.0,407,3.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.823807559901184,-95.42312976741262,5.430195580745392,435848.0,543842.0,979690.0,287.63652378156195
660460440029,1,1938,961,7763.0,130,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82627132896521,-95.42195899663552,5.529276339039982,419733.0,56014.0,475747.0,495.054110301769
660460450006,2,2012,3988,10860.0,428,4.0,2.0,2.0,12.0,3.5,0.0,13713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.826208267134213,-95.4208606977159,5.488884530596295,504900.0,623645.0,1128545.0,282.9852056168506
660460450017,1,1940,1297,9187.0,156,3.0,1.0,0.0,6.0,3.0,4822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82713484083664,-95.42281434085888,5.607453380572677,458893.0,34110.0,493003.0,380.11025443330766
660460510023,1,1948,1324,7080.0,158,2.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,29.825641838909004,-95.42747360199954,5.6870835454755015,408870.0,80061.0,488931.0,369.28323262839876
660460510027,1,1958,1110,7260.0,164,2.0,1.0,0.0,4.0,3.0,3290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.825654843960216,-95.42670803353076,5.660151846355598,411279.0,151891.0,566460.0,510.3243243243243
660460520003,1,2020,3547,8580.0,384,4.0,4.0,0.0,10.0,4.0,0.0,32456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.826318745643334,-95.4248396790193,5.630889874353643,442200.0,680395.0,1122595.0,316.49140118409923
660460520012,1,1950,993,9796.0,136,2.0,1.0,0.0,5.0,3.0,2583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82621983617973,-95.4265444552806,5.685589385030196,475640.0,45115.0,523338.0,527.0271903323263
660510040014,1,2016,1895,2387.0,296,3.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80688282680491,-95.50811659177845,8.885313750571285,132516.0,243926.0,376442.0,198.65013192612136
660510050026,1,2017,2256,3018.0,326,3.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80810848592549,-95.50738359148572,8.875637987551674,136617.0,269436.0,406053.0,179.9880319148936
660550080195,1,1935,768,17000.0,112,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,0.0,0.0,29.81653663144357,-95.34939581296072,4.092307038371863,163125.0,62243.0,226904.0,295.4479166666667
660550090126,1,1940,1104,7560.0,156,2.0,1.0,0.0,5.0,2.0,3307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81612612142477,-95.34814296920123,4.088858885791561,76275.0,59222.0,138804.0,125.72826086956522
660560050028,1,1949,1178,5500.0,150,4.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.816594479126408,-95.34016387239694,4.296417072857381,66825.0,75891.0,142716.0,121.15110356536502
660560060048,1,1982,916,5431.0,136,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.816630649547676,-95.3370045541535,4.381182286206341,66598.0,86518.0,153116.0,167.15720524017468
660630040013,1,1938,1672,13250.0,178,2.0,1.0,1.0,6.0,3.0,3565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,0.0,0.0,29.81295358519028,-95.35981086675037,3.703625221081888,389438.0,188152.0,582173.0,348.1895933014354
660630080012,1,2015,1848,5300.0,244,3.0,2.0,1.0,6.0,4.0,8719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.811463189578348,-95.35959008309575,3.604419695351641,172525.0,407521.0,588765.0,318.5957792207792
660640090007,1,2016,3197,5300.0,334,4.0,4.0,0.0,8.0,4.0,9649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81073697031962,-95.35870018292594,3.5648737653883598,172525.0,616781.0,798955.0,249.90772599311856
660640120038,1,1935,1527,7950.0,230,4.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80969286348935,-95.35825452720934,3.49942573406844,216913.0,226056.0,442969.0,290.0910281597904
660640160032,1,1945,1775,5000.0,243,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4934.0,925.0,186.0,0.0,0.0,29.80885853129808,-95.36424882312252,3.3871492841488373,167500.0,106698.0,280243.0,157.88338028169014
660640170011,2,1945,1766,7950.0,336,4.0,2.0,0.0,9.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80842662799657,-95.36311289505096,3.365270085139835,216913.0,149386.0,366299.0,207.41732729331824
660640180031,1,1938,1636,7950.0,156,3.0,2.0,0.0,5.0,2.0,3961.0,0.0,0.0,27060.0,0.0,3989.0,0.0,1974.0,0.0,0.0,0.0,29.80818256376361,-95.359339430672,3.3843076562312757,216913.0,247608.0,464521.0,283.9370415647922
660640250013,1,1943,1739,7950.0,158,3.0,2.0,0.0,5.0,3.0,1022.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,552.0,0.0,0.0,29.80542806408476,-95.36337763055668,3.157739309844793,216913.0,115087.0,332000.0,190.91431857389304
660640250032,1,1939,1198,7950.0,148,2.0,1.0,0.0,5.0,3.0,4777.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,29.80512378753834,-95.36419714583192,3.130952551707317,216913.0,99405.0,321533.0,268.3914858096828
660640260018,1,1946,1164,5000.0,140,2.0,1.0,0.0,5.0,2.0,2920.0,0.0,0.0,0.0,0.0,1062.0,0.0,0.0,725.0,0.0,0.0,29.805473475429302,-95.36036187990624,3.188964679050574,167500.0,84493.0,251993.0,216.48883161512026
660640300036,1,1950,1377,6175.0,172,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,725.0,0.0,0.0,323.0,0.0,0.0,29.805089443002743,-95.36599153964512,3.118253233332555,187181.0,120044.0,308273.0,223.8729121278141
660640330030,1,1940,1489,5300.0,164,3.0,1.0,0.0,7.0,2.0,3254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.807307894067613,-95.36757575593198,3.2652972104603,172525.0,67668.0,240469.0,161.49697783747482
660640330032,2,1929,2685,7950.0,370,5.0,5.0,0.0,14.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80731319573457,-95.36722106528735,3.2667181377157757,216913.0,287655.0,502680.0,187.21787709497207
660640370001,1,1947,2668,10600.0,304,4.0,1.0,1.0,9.0,4.0,4219.0,3890.0,0.0,0.0,0.0,0.0,0.0,546.0,1142.0,0.0,0.0,29.809867716004923,-95.36564536216706,3.449015496113572,345050.0,214091.0,559141.0,209.5730884557721
660640420004,1,1972,1460,6890.0,202,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,-14600.0,29.812862223911445,-95.36611020722547,3.65340038450484,199158.0,166556.0,351942.0,241.05616438356165
660710010023,1,1939,1220,6600.0,162,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,349.0,0.0,0.0,29.72218938212973,-95.2962533985902,5.146691791116166,84700.0,119931.0,204731.0,167.81229508196722
660720080011,1,1941,1064,5500.0,132,2.0,1.0,0.0,5.0,3.0,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,29.72081335329235,-95.29359330969024,5.332478517751383,77000.0,135965.0,215297.0,202.3468045112782
660720100014,1,1950,1776,8372.0,196,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,1553.0,0.0,0.0,29.719460162437304,-95.29238165611584,5.442841482712844,97104.0,198243.0,297832.0,167.69819819819818
660720110023,1,1950,1106,5500.0,144,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,2609.0,0.0,0.0,29.71882618088994,-95.2908696682156,5.543166939050188,77000.0,116645.0,197304.0,178.39421338155515
660720120005,1,1950,1092,5300.0,144,2.0,1.0,0.0,5.0,3.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,29.72232415521736,-95.28950106672762,5.494826474127491,76426.0,100634.0,177060.0,162.14285714285714
660750010013,1,1941,2136,6670.0,292,3.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,29.7135260296233,-95.36824742684064,3.219905159186783,158375.0,151925.0,310587.0,145.4058988764045
660850030019,1,1939,1406,5500.0,152,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982.0,0.0,0.0,29.72506535143908,-95.3191949261526,3.8969176814539583,110000.0,87007.0,198790.0,141.3869132290185
660850030021,1,1939,1564,5500.0,144,2.0,1.0,0.0,5.0,3.0,1627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72496770994329,-95.31886321241036,3.916711090331263,110000.0,185426.0,295426.0,188.8913043478261
660870030005,1,1937,2930,6875.0,370,3.0,3.0,0.0,8.0,3.0,7507.0,13349.0,5925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.73319575852784,-95.40550896561224,2.822705838463676,515000.0,785300.0,1300300.0,443.78839590443687
660950030008,1,1952,998,6695.0,138,2.0,1.0,0.0,5.0,3.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,29.70019047732216,-95.36831888644878,4.140773445478553,128645.0,31026.0,162033.0,162.35771543086173
661080060085,1,1945,943,9750.0,128,2.0,1.0,0.0,6.0,2.0,4416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.804200893774148,-95.32751906110886,3.9755820144630274,65981.0,39374.0,109771.0,116.40615058324497
661090010001,1,1955,1201,13242.0,152,3.0,1.0,1.0,6.0,3.0,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.87834857597588,-95.44391755891655,9.291642323492544,96706.0,68984.0,165690.0,137.9600333055787
661090050034,1,2019,1777,7440.0,232,4.0,2.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.88358767543706,-95.44281583093776,9.58121351813934,71232.0,252186.0,323418.0,182.00225098480584
670090040016,1,1948,2692,18900.0,372,3.0,3.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.695062625876805,-95.4748712586008,7.727331809101884,999000.0,31460.0,1030460.0,382.7860326894502
670100170012,1,2003,6390,18000.0,770,4.0,4.0,2.0,11.0,5.0,0.0,8129.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6919109656758,-95.48002481021533,8.10560704752602,891000.0,751187.0,1642187.0,256.9932707355243
670250000035,1,1948,1801,85022.0,180,3.0,1.0,1.0,6.0,2.0,4509.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,737.0,0.0,0.0,29.716667175673084,-94.99982395580751,22.41624687476053,24852.0,81027.0,111562.0,61.944475291504716
670280000014,1,1941,1056,6750.0,146,3.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.701960859911505,-95.2107919540102,10.368107075448078,57645.0,97773.0,155418.0,147.17613636363637
670280020001,1,2018,2049,6775.0,284,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.703362970791336,-95.2101922938076,10.364193275643894,57671.0,268836.0,326507.0,159.34943875061006
670290000257,1,1950,1463,35000.0,170,5.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,706.0,0.0,1638.0,0.0,0.0,0.0,29.91144029368034,-95.30648653398408,11.130137363185597,73500.0,44841.0,121268.0,82.88995215311004
670290000545,1,1940,672,8750.0,116,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,29.9086886030496,-95.30807525199086,10.918940699028374,24500.0,28877.0,53990.0,80.3422619047619
670370000011,1,1946,2150,9490.0,286,3.0,1.0,1.0,7.0,3.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,349.0,0.0,0.0,29.70941901698897,-95.3576593110478,3.5804203096498206,203390.0,126320.0,329810.0,153.4
670470060201,1,1940,1773,6992.0,230,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.83203888373414,-95.41604564428386,5.6829410794208135,318206.0,75108.0,393782.0,222.09926677946981
670640080007,2,1940,2420,6300.0,336,5.0,3.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,1715.0,0.0,0.0,29.71959925659387,-95.32521336739984,3.8836284735994564,135300.0,149175.0,286978.0,118.58595041322315
670650000006,1,1945,1494,10152.0,158,3.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8274754772613,-95.39245271120669,4.844349375213845,204552.0,196880.0,401432.0,268.69611780455153
670690100218,1,1940,2216,8750.0,254,2.0,1.0,0.0,5.0,2.0,3946.0,0.0,0.0,0.0,0.0,6213.0,0.0,0.0,0.0,0.0,0.0,29.856525996581176,-95.35730228150896,6.706500233038569,57881.0,83782.0,151822.0,68.51173285198556
670710010029,1,1940,1300,7500.0,188,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2796.0,0.0,3696.0,0.0,0.0,0.0,29.821322077834107,-95.3467689125198,4.455425830841905,55125.0,81108.0,142725.0,109.78846153846153
670710020033,1,1950,1676,6900.0,174,3.0,1.0,0.0,6.0,2.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82051540480979,-95.34727783661994,4.392942946061133,53303.0,103893.0,159746.0,95.31384248210024
670730000058,1,1999,5964,10970.0,460,5.0,4.0,2.0,9.0,5.0,0.0,3362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75862095477251,-95.46704443612472,5.815800381811821,807345.0,630930.0,1438275.0,241.15945674044266
670730020002,1,2002,4982,5893.0,569,4.0,4.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.757614137974297,-95.46664811125028,5.793705777411486,639803.0,968197.0,1608000.0,322.76194299478124
670750040077,1,1935,768,6250.0,136,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81456204862681,-95.32985977565347,4.470214493570464,38844.0,49451.0,88295.0,114.96744791666667
670800120016,1,1950,1035,7869.0,186,3.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,0.0,0.0,29.76241893068105,-95.2099733186979,9.605841547120834,51662.0,90318.0,142755.0,137.92753623188406
670800180025,1,1950,1084,6402.0,174,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.763732896030827,-95.21700197457194,9.186291609307602,46197.0,99568.0,145765.0,134.46955719557195
670800210012,1,1950,1148,6953.0,146,2.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3351.0,0.0,0.0,0.0,0.0,0.0,29.76250460812231,-95.21648944502228,9.215157572047474,48250.0,79681.0,131282.0,114.35714285714286
670800240007,1,1951,885,6360.0,154,2.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,7176.0,0.0,438.0,349.0,0.0,-8850.0,29.760021813046023,-95.216455972109,9.215783188672367,46041.0,82958.0,128112.0,144.75932203389831
670940010013,2,1945,1628,22050.0,244,3.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381.0,1193.0,0.0,0.0,29.8322947658368,-95.29702981818076,6.639124635175613,64100.0,91109.0,158783.0,97.53255528255528
680010060007,1,1950,1052,10000.0,160,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,29.729310408998376,-94.96339497408908,24.49102764646188,90000.0,60828.0,151119.0,143.64923954372622
680120000106,1,1948,1254,6000.0,156,2.0,1.0,0.0,5.0,3.0,4306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.722547367122555,-94.998565857435,22.43980206615146,31800.0,79436.0,115542.0,92.13875598086125
680120000245,1,1948,1202,6060.0,154,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,29.719424946909196,-94.99950849925348,22.410006909906237,31832.0,68743.0,100963.0,83.99584026622296
680120010373,1,1959,1667,6480.0,220,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6668.0,0.0,29.72110189198869,-94.99657946536844,22.570041556269246,32054.0,136376.0,161762.0,97.0377924415117
680120010435,1,1954,1710,8602.0,208,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,29.717859035914238,-94.9978205135872,22.524415763130058,33179.0,124313.0,158106.0,92.45964912280702
680150000013,2,1932,1836,8230.0,260,6.0,2.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,29.72302271995764,-95.00367403425297,22.13155590313556,32982.0,108879.0,142731.0,77.74019607843137
680170030007,1,1945,1844,7660.0,338,3.0,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.701071999666333,-95.38354407695226,4.157487725823797,253640.0,22484.0,276124.0,149.7418655097614
680170040001,1,2022,2630,8140.0,304,3.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6998850796376,-95.38264049894512,4.227985444357953,196350.0,308838.0,505188.0,192.08669201520914
680230020011,1,2006,4027,9900.0,468,3.0,3.0,0.0,8.0,5.0,0.0,3667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.767978251196094,-95.42662542984812,3.433759812207669,1138500.0,942614.0,2084781.0,517.7007698038242
680270040005,1,1954,914,7788.0,160,3.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9140.0,29.812274997433327,-95.37194303544172,3.6066779069051575,163047.0,62222.0,225269.0,246.46498905908095
680430160238,1,2019,1862,15000.0,208,3.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.859100351951835,-95.33060258771224,7.238602918318494,68750.0,214988.0,283738.0,152.38345864661653
680490090010,1,1965,858,5000.0,130,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1355.0,0.0,0.0,0.0,0.0,0.0,29.685031043678983,-95.3178947552472,6.059353083679897,49875.0,51457.0,102142.0,119.04662004662005
680490120016,1,1958,1812,10000.0,218,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,0.0,0.0,0.0,0.0,29.686556012705537,-95.31983649073516,5.909087731095032,65625.0,129629.0,195354.0,107.8112582781457
680590010176,1,2009,2832,11808.0,368,4.0,4.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95149220139711,-95.45031682420964,14.070622537403482,16621.0,133379.0,150000.0,52.96610169491525
680590050043,1,1963,1332,21780.0,192,2.0,1.0,0.0,4.0,3.0,4416.0,0.0,0.0,0.0,0.0,0.0,0.0,6048.0,0.0,0.0,0.0,29.959012596931423,-95.44460091589816,14.450541864449507,54450.0,144071.0,251201.0,188.58933933933935
680630060044,1,1975,1764,37897.0,282,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.841323505800094,-95.2224593049331,10.481168545206108,96353.0,180770.0,277123.0,157.09920634920636
680630110001,4,1958,7880,257170.0,960,10.0,9.0,1.0,21.0,3.3333333333333335,0.0,15546.0,5530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84351907845252,-95.19491365652551,11.981038334578676,578633.0,1423056.0,2001689.0,254.02144670050762
680710010006,1,1940,1456,16275.0,182,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,0.0,0.0,29.76863693026435,-95.2394991969876,7.855457160385519,91100.0,108672.0,207615.0,142.59271978021977
680830050002,1,1962,1464,44500.0,168,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,29.781584390445783,-94.98445000021763,23.17690965111077,84550.0,78907.0,164145.0,112.12090163934427
680870000132,2,1968,3084,108900.0,342,5.0,3.0,0.0,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.800460274430748,-95.10776287345055,15.97741004741376,161125.0,194905.0,362105.0,117.41407263294423
680880000300,1,2018,3462,130680.0,330,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,29.805401918982483,-95.10993771610995,15.912253735750179,718740.0,401991.0,1121352.0,323.90294627383014
681070030019,1,1980,1577,1157.0,300,2.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75418822871832,-95.48046006551978,6.632332710405399,80745.0,177823.0,258568.0,163.96195307545975
681180060006,1,2010,1534,9000.0,204,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1244.0,0.0,2184.0,0.0,0.0,0.0,29.836895883477155,-95.30998025512716,6.414738496050656,53460.0,194732.0,251620.0,164.02868318122555
681240030019,1,2014,2108,60912.0,310,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.62214050182109,-95.44297690423618,10.487932690815201,304560.0,177211.0,483007.0,229.13045540796963
681240070014,1,1965,2625,30800.0,244,3.0,1.0,1.0,7.0,3.0,12700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,-7740.0,0.0,29.62243753130352,-95.43910659866036,10.374366461392379,154000.0,114439.0,274704.0,104.64914285714286
681250010005,1,2008,4914,7440.0,547,5.0,3.0,2.0,10.0,6.0,0.0,4838.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.722582826788027,-95.43654372331451,4.754873198604858,1116000.0,1565075.0,2681075.0,545.5993080993081
681250010016,1,2006,5153,7440.0,608,5.0,5.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.722612882849884,-95.43445991812732,4.649413448782042,1116000.0,1618196.0,2734196.0,530.602755676305
